Image,Coordinates
image_00497.png,"[(74, 709), (498, 696), (41, 660), (576, 659), (316, 652), (261, 615), (41, 608), (297, 572), (365, 570), (262, 565), (434, 525), (625, 495), (535, 494), (683, 483), (66, 473), (45, 471), (476, 450), (192, 451), (227, 446), (39, 427), (689, 416), (232, 416), (374, 378), (136, 352), (11, 343), (618, 301), (530, 302), (290, 284), (572, 267), (271, 232), (400, 208), (468, 152), (37, 139), (199, 137), (708, 117), (666, 105), (261, 90), (223, 89), (418, 53), (25, 52), (600, 37), (715, 31), (196, 27), (3, 23), (252, 22), (60, 20), (303, 18), (307, 16), (429, 11), (98, 11), (37, 11), (477, 0)]"
image_00498.png,"[(328, 681), (618, 666), (453, 658), (28, 637), (566, 635), (447, 635), (675, 604), (519, 604), (151, 602), (10, 590), (583, 586), (252, 579), (403, 568), (275, 558), (644, 517), (547, 499), (313, 496), (381, 480), (681, 473), (673, 465), (157, 458), (308, 451), (57, 440), (239, 391), (149, 349), (674, 341), (687, 335), (147, 302), (53, 300), (477, 293), (601, 287), (34, 272), (655, 271), (602, 269), (466, 267), (181, 258), (709, 232), (540, 231), (328, 228), (637, 224), (693, 221), (385, 218), (351, 207), (39, 204), (255, 191), (143, 180), (217, 178), (508, 152), (57, 138), (688, 135), (396, 132), (348, 128), (126, 120), (95, 116), (336, 115), (464, 95), (675, 82), (177, 80), (469, 70), (694, 53), (30, 48), (134, 46), (588, 37), (32, 27), (193, 21), (715, 7), (670, 2)]"
image_00499.png,"[(508, 718), (31, 701), (173, 701), (42, 660), (225, 644), (165, 640), (66, 637), (249, 629), (104, 610), (210, 541), (533, 520), (571, 509), (493, 508), (85, 491), (426, 435), (112, 420), (473, 418), (380, 418), (650, 361), (624, 356), (526, 354), (340, 351), (640, 325), (641, 320), (48, 319), (406, 316), (385, 312), (392, 311), (450, 302), (113, 296), (145, 294), (112, 292), (105, 288), (74, 281), (604, 274), (640, 265), (304, 262), (67, 226), (338, 219), (614, 212), (558, 204), (20, 172), (548, 167), (708, 162), (309, 152), (246, 141), (296, 121), (62, 111), (522, 110), (501, 101), (302, 101), (298, 88), (452, 65), (622, 48), (298, 42), (105, 36), (679, 17), (713, 12), (317, 12), (120, 4), (643, 2)]"
image_00500.png,"[(328, 584), (322, 574), (701, 532), (121, 467), (241, 451), (628, 443), (197, 439), (275, 436), (142, 429), (113, 429), (226, 416), (523, 400), (489, 364), (162, 344), (599, 339), (97, 326), (183, 289), (104, 249), (159, 177), (360, 139), (574, 85), (446, 42), (272, 42), (107, 37), (119, 31), (368, 9), (474, 4)]"
image_00501.png,"[(213, 713), (342, 709), (354, 705), (209, 703), (351, 699), (54, 690), (74, 687), (284, 685), (456, 684), (697, 672), (63, 649), (487, 646), (472, 637), (611, 626), (416, 615), (525, 601), (308, 601), (351, 589), (7, 577), (525, 554), (588, 553), (102, 542), (647, 515), (396, 493), (307, 479), (587, 475), (51, 465), (211, 458), (701, 452), (164, 445), (569, 441), (149, 438), (56, 432), (377, 419), (56, 416), (379, 408), (75, 401), (11, 389), (148, 386), (237, 383), (313, 373), (376, 368), (322, 363), (608, 352), (447, 348), (568, 339), (634, 315), (53, 290), (231, 287), (90, 225), (388, 221), (190, 211), (634, 169), (380, 161), (63, 142), (650, 116), (543, 106), (442, 93), (582, 64), (593, 55), (642, 46), (68, 28)]"
image_00502.png,"[(212, 714), (0, 713), (108, 708), (367, 688), (716, 640), (24, 637), (37, 636), (496, 623), (123, 613), (224, 579), (388, 578), (332, 532), (153, 504), (4, 503), (511, 478), (680, 471), (147, 466), (716, 456), (623, 456), (558, 453), (324, 449), (589, 448), (133, 440), (273, 435), (584, 405), (169, 391), (525, 385), (253, 377), (351, 373), (70, 365), (557, 351), (573, 344), (538, 343), (40, 338), (353, 317), (277, 302), (21, 302), (69, 290), (580, 247), (283, 247), (273, 247), (572, 241), (431, 240), (695, 236), (261, 223), (255, 206), (205, 197), (474, 196), (697, 169), (69, 150), (132, 141), (520, 134), (591, 132), (200, 132), (687, 128), (202, 124), (520, 78), (277, 72), (154, 67), (682, 62), (232, 60), (196, 50), (290, 48), (501, 29), (242, 25)]"
image_00503.png,"[(152, 717), (424, 711), (703, 705), (646, 696), (106, 662), (635, 658), (396, 644), (332, 632), (383, 611), (46, 612), (609, 602), (149, 602), (588, 593), (388, 592), (384, 579), (538, 557), (708, 540), (385, 533), (193, 527), (404, 503), (208, 495), (534, 453), (324, 439), (162, 435), (252, 432), (602, 429), (637, 413), (319, 412), (416, 405), (562, 398), (333, 394), (630, 387), (454, 385), (668, 382), (188, 379), (560, 378), (342, 376), (698, 371), (521, 371), (477, 363), (639, 358), (174, 332), (518, 326), (169, 314), (95, 311), (656, 307), (543, 305), (627, 301), (190, 299), (53, 295), (602, 291), (623, 274), (397, 258), (475, 254), (694, 251), (569, 242), (418, 227), (96, 221), (202, 213), (419, 206), (408, 195), (250, 192), (682, 186), (291, 167), (139, 153), (502, 134), (412, 125), (398, 106), (596, 97), (612, 97), (382, 80), (32, 66), (609, 65), (41, 58), (177, 50), (477, 45), (194, 14), (474, 11)]"
image_00504.png,"[(472, 710), (438, 698), (124, 695), (341, 682), (228, 671), (302, 669), (595, 644), (143, 628), (483, 623), (435, 619), (213, 610), (182, 607), (422, 606), (550, 586), (264, 571), (555, 561), (119, 539), (222, 537), (674, 528), (41, 526), (121, 518), (79, 518), (79, 515), (280, 513), (58, 505), (632, 484), (690, 479), (4, 473), (716, 469), (709, 467), (534, 462), (473, 456), (21, 432), (169, 421), (576, 398), (383, 388), (277, 365), (492, 364), (623, 345), (193, 322), (379, 320), (213, 320), (299, 314), (702, 298), (435, 293), (414, 277), (321, 267), (131, 255), (707, 239), (178, 221), (235, 220), (569, 213), (133, 197), (589, 191), (346, 189), (302, 169), (578, 154), (194, 139), (406, 127), (544, 119), (3, 110), (317, 74), (55, 62), (369, 60), (49, 54), (683, 49), (432, 44), (152, 35), (226, 32), (305, 29), (288, 27), (426, 17), (531, 13), (324, 11)]"
image_00505.png,"[(487, 700), (5, 688), (555, 644), (124, 629), (285, 627), (42, 602), (348, 581), (310, 580), (504, 544), (113, 542), (686, 528), (284, 518), (93, 514), (339, 513), (149, 511), (390, 510), (393, 507), (515, 502), (186, 502), (127, 502), (563, 492), (530, 491), (525, 486), (532, 476), (528, 471), (714, 456), (462, 434), (230, 433), (386, 413), (230, 408), (285, 406), (534, 405), (507, 404), (505, 395), (407, 391), (548, 375), (310, 367), (115, 359), (332, 352), (87, 347), (638, 342), (483, 340), (414, 335), (126, 285), (45, 277), (284, 254), (248, 234), (704, 228), (351, 200), (189, 194), (99, 182), (687, 172), (247, 141), (500, 131), (586, 100), (53, 99), (275, 95), (657, 93), (574, 82), (586, 62), (204, 56), (348, 49), (26, 43), (16, 4)]"
image_00506.png,"[(313, 718), (92, 679), (477, 675), (446, 654), (410, 626), (559, 595), (422, 576), (630, 571), (298, 550), (528, 543), (284, 505), (47, 503), (692, 482), (498, 478), (82, 468), (430, 452), (287, 443), (3, 413), (501, 396), (509, 388), (210, 368), (710, 357), (615, 351), (436, 349), (338, 327), (225, 322), (85, 311), (338, 288), (589, 274), (479, 261), (167, 251), (439, 206), (18, 173), (7, 163), (481, 149), (177, 144), (390, 107), (590, 103), (41, 91), (436, 87), (583, 72), (334, 59), (609, 54), (332, 32), (385, 18), (503, 4)]"
image_00507.png,"[(318, 715), (184, 707), (620, 697), (495, 696), (25, 693), (328, 691), (716, 682), (419, 681), (71, 670), (565, 661), (176, 648), (478, 641), (456, 637), (664, 636), (169, 633), (33, 611), (81, 600), (235, 599), (192, 592), (106, 568), (299, 555), (141, 551), (592, 550), (549, 549), (293, 547), (323, 542), (398, 533), (684, 521), (44, 512), (417, 509), (652, 494), (226, 493), (688, 492), (210, 491), (9, 486), (165, 483), (69, 478), (154, 478), (167, 476), (540, 473), (123, 469), (324, 449), (711, 443), (53, 438), (646, 437), (173, 436), (583, 422), (536, 421), (717, 416), (673, 415), (301, 392), (152, 392), (664, 388), (508, 383), (452, 380), (434, 370), (287, 361), (504, 359), (413, 351), (524, 348), (317, 343), (267, 340), (6, 340), (289, 335), (347, 333), (604, 323), (547, 318), (192, 301), (681, 297), (358, 287), (70, 287), (21, 284), (329, 261), (39, 257), (234, 253), (557, 251), (400, 249), (670, 244), (263, 243), (77, 244), (105, 237), (59, 234), (504, 226), (398, 216), (108, 212), (561, 205), (148, 188), (678, 182), (318, 171), (480, 150), (588, 135), (97, 130), (662, 117), (263, 100), (225, 69), (275, 67), (638, 55), (262, 50), (175, 43), (125, 42), (632, 27), (301, 23), (176, 20), (302, 11), (81, 10)]"
image_00508.png,"[(300, 682), (668, 654), (417, 642), (55, 643), (371, 633), (62, 622), (294, 617), (200, 615), (221, 613), (105, 608), (457, 596), (138, 597), (685, 589), (379, 587), (369, 576), (86, 573), (430, 558), (142, 553), (528, 534), (709, 529), (490, 519), (370, 520), (331, 485), (392, 484), (98, 481), (328, 460), (110, 459), (687, 452), (402, 451), (667, 451), (598, 451), (279, 451), (552, 442), (108, 440), (24, 407), (663, 404), (320, 403), (501, 393), (655, 340), (405, 335), (298, 332), (107, 321), (635, 316), (250, 306), (299, 294), (35, 276), (55, 270), (718, 265), (43, 253), (447, 243), (37, 241), (367, 233), (211, 231), (637, 223), (496, 222), (481, 212), (625, 195), (705, 173), (618, 174), (11, 160), (248, 139), (175, 130), (687, 127), (378, 118), (318, 115), (422, 91), (122, 85), (241, 33), (365, 11), (472, 9), (197, 7), (267, 2)]"
image_00509.png,"[(565, 711), (311, 696), (483, 691), (675, 673), (551, 659), (72, 648), (428, 627), (265, 614), (454, 594), (453, 588), (45, 583), (145, 575), (646, 572), (118, 568), (510, 543), (101, 538), (575, 532), (177, 516), (597, 501), (518, 497), (111, 466), (185, 443), (305, 435), (160, 430), (307, 412), (253, 411), (713, 407), (281, 392), (110, 392), (543, 383), (48, 379), (517, 371), (516, 364), (502, 353), (495, 350), (139, 338), (506, 337), (95, 337), (444, 336), (465, 334), (487, 313), (302, 311), (253, 302), (642, 292), (691, 285), (58, 268), (1, 265), (635, 261), (311, 258), (13, 258), (528, 256), (513, 254), (184, 252), (447, 223), (364, 221), (237, 221), (29, 218), (143, 200), (626, 197), (354, 196), (421, 164), (85, 119), (157, 115), (174, 112), (417, 100), (583, 59), (613, 43), (485, 22), (363, 18), (72, 12), (523, 9)]"
image_00510.png,"[(264, 711), (232, 709), (540, 697), (18, 686), (423, 681), (282, 675), (566, 663), (307, 663), (617, 659), (369, 657), (331, 653), (399, 634), (207, 628), (476, 628), (652, 622), (370, 616), (124, 607), (509, 604), (417, 604), (395, 589), (288, 564), (607, 533), (300, 512), (239, 511), (472, 508), (690, 506), (352, 498), (76, 484), (437, 476), (122, 473), (574, 447), (446, 447), (430, 442), (662, 439), (22, 435), (336, 434), (142, 430), (499, 426), (574, 422), (217, 415), (68, 415), (372, 408), (97, 404), (284, 397), (492, 388), (483, 373), (675, 363), (290, 342), (47, 329), (699, 320), (640, 306), (526, 280), (686, 278), (554, 276), (274, 253), (155, 241), (511, 214), (39, 205), (312, 198), (493, 186), (341, 179), (447, 169), (430, 168), (23, 159), (620, 151), (559, 142), (286, 138), (170, 99), (708, 89), (638, 88), (488, 87), (1, 78), (392, 75), (283, 71), (292, 71), (477, 61), (127, 53), (564, 44), (634, 6)]"
image_00511.png,"[(680, 705), (232, 699), (282, 693), (717, 688), (115, 688), (652, 666), (33, 626), (92, 622), (103, 618), (636, 613), (559, 611), (623, 602), (496, 590), (627, 588), (382, 576), (533, 574), (339, 561), (161, 557), (237, 529), (22, 496), (141, 487), (113, 486), (646, 481), (545, 448), (326, 449), (258, 442), (73, 418), (132, 415), (445, 398), (167, 394), (180, 386), (528, 377), (188, 369), (340, 368), (579, 366), (679, 362), (219, 362), (208, 361), (142, 353), (75, 335), (234, 319), (284, 316), (117, 317), (672, 296), (54, 284), (33, 283), (680, 276), (372, 256), (621, 248), (265, 247), (190, 242), (274, 237), (478, 233), (322, 231), (663, 226), (511, 226), (709, 225), (477, 204), (550, 203), (715, 200), (238, 200), (302, 196), (337, 189), (401, 187), (472, 172), (458, 173), (427, 170), (235, 168), (287, 143), (383, 142), (500, 141), (151, 132), (251, 120), (256, 111), (279, 102), (337, 101), (69, 90), (172, 74), (517, 60), (393, 39), (193, 25), (327, 15), (225, 13), (608, 13), (446, 12)]"
image_00512.png,"[(117, 718), (127, 704), (253, 698), (556, 695), (50, 692), (629, 686), (287, 675), (562, 663), (48, 659), (542, 655), (54, 654), (559, 650), (542, 647), (217, 648), (546, 644), (564, 636), (442, 624), (359, 597), (276, 593), (385, 588), (423, 582), (142, 578), (72, 574), (146, 571), (89, 569), (218, 568), (49, 568), (691, 564), (363, 549), (683, 539), (192, 520), (560, 519), (486, 517), (113, 510), (245, 505), (40, 498), (644, 494), (485, 492), (629, 488), (545, 485), (223, 475), (706, 473), (48, 472), (286, 470), (180, 468), (676, 463), (583, 461), (175, 460), (24, 457), (634, 454), (656, 452), (292, 453), (254, 451), (702, 450), (133, 442), (55, 441), (679, 440), (312, 438), (709, 434), (217, 433), (330, 431), (640, 425), (585, 420), (403, 418), (375, 417), (493, 411), (343, 407), (350, 398), (292, 388), (500, 378), (51, 376), (10, 375), (153, 364), (191, 355), (557, 352), (691, 351), (172, 346), (398, 334), (536, 332), (667, 327), (710, 322), (42, 261), (69, 243), (491, 229), (329, 226), (289, 202), (242, 197), (307, 185), (105, 183), (53, 149), (274, 145), (64, 123), (118, 122), (74, 118), (612, 92), (454, 90), (145, 65), (418, 64), (524, 56), (702, 22), (704, 9)]"
image_00513.png,"[(242, 713), (217, 711), (84, 699), (661, 672), (217, 668), (567, 636), (96, 621), (605, 619), (33, 586), (180, 584), (1, 584), (701, 568), (368, 542), (650, 528), (471, 515), (135, 513), (51, 471), (501, 435), (515, 432), (94, 413), (525, 401), (322, 366), (699, 360), (634, 325), (712, 318), (371, 303), (287, 294), (568, 238), (500, 224), (124, 222), (514, 211), (706, 202), (429, 158), (77, 155), (417, 141), (322, 116), (412, 111), (445, 108), (554, 101), (512, 75), (598, 65), (432, 37), (38, 27), (350, 22)]"
image_00514.png,"[(81, 660), (602, 648), (355, 648), (101, 642), (573, 627), (593, 622), (697, 614), (138, 604), (350, 598), (23, 595), (566, 578), (410, 571), (416, 561), (408, 553), (646, 536), (116, 534), (76, 530), (419, 525), (422, 519), (650, 504), (12, 502), (238, 500), (30, 494), (650, 487), (75, 482), (669, 472), (605, 460), (250, 458), (524, 455), (120, 441), (346, 400), (31, 370), (647, 361), (271, 358), (214, 336), (40, 333), (501, 305), (129, 305), (684, 296), (283, 289), (656, 214), (286, 140), (31, 134), (64, 114), (298, 104), (661, 99), (469, 64), (134, 57), (180, 35), (633, 31)]"
image_00515.png,"[(282, 711), (619, 709), (632, 708), (574, 708), (507, 705), (455, 703), (524, 697), (588, 690), (718, 686), (111, 652), (462, 646), (585, 637), (278, 624), (565, 605), (519, 600), (339, 600), (543, 583), (377, 580), (599, 574), (549, 570), (268, 565), (443, 560), (325, 555), (531, 553), (319, 551), (234, 550), (388, 527), (488, 521), (323, 508), (68, 506), (460, 499), (539, 495), (88, 480), (354, 479), (534, 472), (79, 470), (384, 451), (312, 449), (664, 436), (498, 426), (349, 415), (634, 409), (354, 387), (458, 375), (616, 373), (16, 369), (663, 361), (12, 326), (488, 299), (539, 294), (358, 282), (565, 274), (663, 222), (555, 151), (96, 143), (472, 138), (422, 134), (421, 116), (16, 110), (73, 91), (465, 84), (247, 73), (334, 64), (174, 60), (211, 37), (5, 5), (101, 3), (584, 2), (191, 1)]"
image_00516.png,"[(337, 718), (529, 690), (641, 684), (594, 656), (165, 656), (478, 651), (321, 650), (270, 650), (335, 646), (380, 609), (65, 598), (231, 589), (148, 574), (136, 570), (546, 542), (309, 537), (591, 535), (276, 516), (97, 511), (309, 507), (46, 493), (351, 492), (62, 481), (189, 471), (53, 470), (96, 446), (352, 444), (60, 429), (389, 424), (425, 421), (468, 419), (123, 418), (559, 383), (689, 382), (647, 367), (392, 364), (520, 364), (98, 345), (466, 342), (442, 340), (363, 334), (393, 326), (355, 319), (689, 292), (85, 285), (316, 268), (572, 265), (220, 237), (118, 232), (498, 217), (232, 207), (306, 186), (432, 184), (153, 184), (371, 181), (242, 179), (245, 170), (406, 169), (292, 166), (320, 164), (428, 161), (321, 149), (287, 150), (625, 139), (133, 137), (551, 136), (634, 130), (512, 127), (388, 110), (303, 107), (429, 97), (245, 91), (545, 73), (609, 60), (257, 39), (679, 20), (226, 12), (259, 10)]"
image_00517.png,"[(488, 712), (287, 709), (474, 706), (301, 696), (467, 693), (332, 668), (525, 654), (354, 637), (532, 625), (186, 622), (714, 611), (234, 602), (635, 598), (285, 598), (717, 591), (674, 588), (652, 577), (204, 571), (160, 559), (598, 544), (173, 537), (132, 537), (266, 511), (254, 486), (333, 485), (20, 449), (33, 431), (283, 412), (268, 377), (564, 341), (324, 330), (85, 329), (189, 328), (89, 258), (364, 256), (156, 250), (218, 237), (90, 188), (596, 183), (178, 162), (648, 134), (561, 128), (642, 126), (47, 119), (318, 97), (307, 83), (396, 73), (436, 68), (225, 67), (330, 64), (353, 62), (380, 53), (86, 43), (132, 28), (494, 22), (113, 8), (708, 2)]"
image_00518.png,"[(644, 718), (560, 707), (685, 683), (553, 679), (523, 679), (367, 667), (527, 659), (542, 637), (522, 623), (694, 517), (107, 511), (494, 503), (225, 489), (20, 474), (590, 466), (267, 454), (197, 445), (199, 432), (519, 384), (240, 368), (177, 359), (192, 332), (573, 308), (277, 295), (580, 287), (26, 271), (674, 238), (583, 237), (688, 231), (713, 217), (42, 200), (28, 201), (51, 190), (577, 183), (222, 178), (389, 143), (275, 121), (197, 104), (461, 95), (273, 87), (421, 73), (355, 66), (682, 64), (215, 8)]"
image_00519.png,"[(573, 700), (382, 694), (534, 686), (494, 661), (60, 658), (6, 629), (199, 623), (263, 621), (367, 607), (267, 598), (462, 565), (214, 562), (369, 560), (590, 538), (704, 537), (577, 520), (50, 519), (301, 513), (561, 510), (8, 492), (521, 492), (94, 485), (454, 480), (344, 480), (402, 463), (627, 427), (215, 424), (690, 373), (562, 372), (498, 337), (111, 328), (709, 308), (413, 307), (177, 302), (208, 293), (29, 281), (96, 272), (196, 267), (333, 266), (666, 261), (638, 247), (201, 218), (234, 194), (434, 175), (212, 163), (334, 152), (428, 128), (202, 107), (98, 72), (619, 51), (230, 48), (0, 46), (523, 26), (144, 19)]"
image_00520.png,"[(176, 718), (475, 713), (276, 703), (466, 652), (149, 634), (630, 596), (529, 584), (668, 555), (678, 545), (157, 520), (567, 469), (129, 452), (251, 442), (244, 438), (576, 425), (118, 412), (447, 390), (507, 375), (58, 331), (448, 327), (93, 305), (686, 299), (400, 275), (193, 261), (652, 257), (515, 212), (245, 209), (350, 200), (607, 186), (664, 159), (10, 159), (158, 153), (563, 75), (468, 47), (223, 38)]"
